$gamma_1$,$delta_1$,LSa,LIa,LSb,LIb,$ARL_0$,$ARL_1_conjunta$
1.5,2,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,3.74824984843952
2,2,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.38490800928586
2.5,2,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.08798194472203
3,2,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.02369526966795
4,2,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.00235336532525
5,2,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.0003262063759
6,2,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.000062563914
0.1,3,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.32229747387762
0.5,3,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,214.464332436872
1,3,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,3131.06644122988
1.5,3,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,4.74470227894693
2,3,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.21445139842014
2.5,3,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.0219692525834
3,3,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.00256673124266
4,3,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.00005560309153
5,3,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.00000256000655
6,3,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.00000012000001
0.1,5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.01054213726267
0.5,5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,37.580478594911
1,5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,528.988573846805
1.5,5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,6.00622461093779
2,5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.04925868719565
2.5,5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.0007008508479
3,5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.00001238015327
4,5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.00000002
5,5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1
6,5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1
0.1,10,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.00000050000025
0.5,10,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,4.21598348481221
1,10,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,41.7555014960996
1.5,10,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,7.88767322316357
2,10,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.00043801177031
2.5,10,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.00000004
3,10,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1
4,10,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1
5,10,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1
6,10,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1
0.1,20,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1
0.5,20,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.22775793720951
1,20,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,4.43817655563414
1.5,20,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,7.75481267552049
2,20,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.00000002
2.5,20,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1
3,20,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1
4,20,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1
5,20,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1
6,20,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1
